sensor_code,timestamp,reading_value,weather_condition
SENSOR_0004,2026-01-05 05:00:00,29.9,Sunny
SENSOR_0028,2025-12-30 04:00:00,30.05,Hot
SENSOR_0045,2026-01-02 14:00:00,79.67,Rainy
SENSOR_0008,2025-12-25 02:00:00,32.85,Sunny
SENSOR_0023,2025-12-22 13:00:00,97.36,Cold
SENSOR_0001,2025-12-21 13:00:00,31.38,Sunny
SENSOR_0047,2025-12-10 03:00:00,295.45,Cold
SENSOR_0024,2025-12-27 04:00:00,86.62,Sunny
SENSOR_0023,2026-01-01 07:00:00,31.14,Rainy
SENSOR_0030,2025-12-25 14:00:00,76.77,Sunny
SENSOR_0010,2025-12-15 09:00:00,59.4,Rainy
SENSOR_0021,2025-12-29 04:00:00,51.24,Cloudy
SENSOR_0036,2025-12-31 05:00:00,,Hot
SENSOR_0033,2025-12-22 15:00:00,466.95,Rainy
SENSOR_0039,2025-12-12 03:00:00,21.37,Hot
SENSOR_0043,2025-12-16 17:00:00,42.59,Rainy
SENSOR_0007,2025-12-28 17:00:00,256.43,Cloudy
SENSOR_0006,2025-12-10 09:00:00,97.49,Cloudy
SENSOR_0011,2025-12-30 03:00:00,41.93,Hot
SENSOR_0037,2025-12-29 16:00:00,43.62,Hot
SENSOR_0004,2025-12-31 12:00:00,81.86,Hot
SENSOR_0036,2025-12-19 00:00:00,103.27,Rainy
SENSOR_0050,2025-12-18 01:00:00,111.13,Cold
SENSOR_0036,2025-12-29 07:00:00,14.12,Sunny
SENSOR_0022,2026-01-07 21:00:00,27.83,Rainy
SENSOR_0025,2025-12-12 16:00:00,216.26,Cold
SENSOR_0037,2025-12-24 21:00:00,96.03,Rainy
SENSOR_0005,2026-01-05 02:00:00,17.16,Cloudy
SENSOR_0005,2025-12-20 16:00:00,35.62,Sunny
SENSOR_0002,2026-01-04 09:00:00,33.96,Hot
SENSOR_0011,2025-12-13 23:00:00,25.18,Cloudy
SENSOR_0015,2025-12-17 23:00:00,27.37,Rainy
SENSOR_0017,2025-12-22 20:00:00,97.51,Sunny
SENSOR_0039,2025-12-14 17:00:00,445.25,Cloudy
SENSOR_0033,2026-01-02 02:00:00,,Cloudy
SENSOR_0003,2025-12-14 02:00:00,27.69,Cloudy
SENSOR_0027,2025-12-10 19:00:00,18.01,Hot
SENSOR_0001,2025-12-25 22:00:00,135.31,Rainy
SENSOR_0037,2026-01-03 07:00:00,70.44,Sunny
SENSOR_0010,2025-12-31 13:00:00,257.97,Hot
SENSOR_0016,2025-12-11 19:00:00,29.9,Rainy
SENSOR_0027,2025-12-29 11:00:00,1.24,Cold
SENSOR_0023,2025-12-26 10:00:00,4.0,Cloudy
SENSOR_0030,2025-12-11 16:00:00,78.75,Hot
SENSOR_0015,2025-12-27 20:00:00,,Hot
SENSOR_0025,2025-12-13 08:00:00,7.9,Rainy
SENSOR_0040,2026-01-06 09:00:00,45.62,Hot
SENSOR_0020,2025-12-11 14:00:00,61.97,Rainy
SENSOR_0044,2025-12-21 04:00:00,26.98,Cold
SENSOR_0034,2025-12-21 16:00:00,7.99,Rainy
SENSOR_0048,2025-12-16 21:00:00,49.47,Rainy
SENSOR_0018,2025-12-19 19:00:00,37.36,Rainy
SENSOR_0014,2025-12-19 22:00:00,35.88,Sunny
SENSOR_0042,2026-01-01 22:00:00,47.64,Sunny
SENSOR_0028,2025-12-24 00:00:00,203.5,Cold
SENSOR_0016,2025-12-09 21:00:00,2.35,Rainy
SENSOR_0014,2026-01-03 14:00:00,111.14,Sunny
SENSOR_0042,2026-01-02 11:00:00,111.82,Hot
SENSOR_0039,2025-12-18 10:00:00,77.72,Cold
SENSOR_0036,2025-12-17 20:00:00,42.06,Hot
SENSOR_0002,2025-12-30 08:00:00,3.22,Rainy
SENSOR_0031,2025-12-14 15:00:00,31.26,Cold
SENSOR_0017,2025-12-29 15:00:00,69.87,Cloudy
SENSOR_0010,2025-12-29 08:00:00,182.16,Cold
SENSOR_0010,2025-12-22 18:00:00,40.31,Hot
SENSOR_0043,2025-12-24 23:00:00,18.12,Sunny
SENSOR_0038,2025-12-30 12:00:00,90.78,Hot
SENSOR_0011,2026-01-02 03:00:00,26.65,Hot
SENSOR_0015,2025-12-25 06:00:00,23.62,Cloudy
SENSOR_0044,2026-01-03 10:00:00,39.38,Cloudy
SENSOR_0001,2025-12-29 13:00:00,92.27,Cloudy
SENSOR_0045,2025-12-31 18:00:00,,Cloudy
SENSOR_0048,2025-12-13 01:00:00,160.63,Cold
SENSOR_0001,2025-12-24 01:00:00,44.97,Rainy
SENSOR_0036,2026-01-03 11:00:00,467.41,Rainy
SENSOR_0023,2025-12-13 18:00:00,87.68,Cloudy
SENSOR_0020,2025-12-11 01:00:00,74.05,Cold
SENSOR_0024,2026-01-04 20:00:00,49.31,Sunny
SENSOR_0035,2025-12-29 06:00:00,88.56,Cold
SENSOR_0048,2025-12-22 00:00:00,477.59,Sunny
SENSOR_0013,2025-12-14 03:00:00,82.67,Cold
SENSOR_0026,2026-01-05 02:00:00,25.74,Rainy
SENSOR_0039,2025-12-24 06:00:00,18.87,Rainy
SENSOR_0047,2025-12-23 23:00:00,94.49,Cloudy
SENSOR_0037,2025-12-30 11:00:00,19.09,Rainy
SENSOR_0046,2025-12-25 17:00:00,314.24,Hot
SENSOR_0010,2025-12-09 22:00:00,66.94,Rainy
SENSOR_0016,2026-01-05 00:00:00,388.65,Cloudy
SENSOR_0012,2025-12-27 17:00:00,94.67,Cold
SENSOR_0023,2025-12-20 06:00:00,6.53,Hot
SENSOR_0038,2026-01-05 19:00:00,305.12,Hot
SENSOR_0049,2026-01-08 13:00:00,110.26,Hot
SENSOR_0019,2025-12-25 20:00:00,89.56,Rainy
SENSOR_0033,2026-01-06 09:00:00,60.03,Cold
SENSOR_0043,2025-12-23 16:00:00,66.06,Rainy
SENSOR_0020,2025-12-14 23:00:00,37.2,Cloudy
SENSOR_0044,2026-01-02 23:00:00,462.85,Cloudy
SENSOR_0048,2025-12-14 01:00:00,2.32,Hot
SENSOR_0046,2025-12-16 19:00:00,239.71,Cold
SENSOR_0034,2025-12-16 15:00:00,21.87,Sunny
SENSOR_0026,2025-12-11 07:00:00,60.36,Cloudy
SENSOR_0006,2025-12-28 09:00:00,35.3,Rainy
SENSOR_0025,2025-12-31 13:00:00,285.31,Rainy
SENSOR_0002,2026-01-07 13:00:00,229.72,Cloudy
SENSOR_0033,2025-12-17 03:00:00,69.35,Hot
SENSOR_0045,2025-12-13 09:00:00,118.24,Cloudy
SENSOR_0037,2026-01-06 21:00:00,84.18,Hot
SENSOR_0031,2025-12-12 01:00:00,51.37,Cold
SENSOR_0033,2025-12-15 02:00:00,34.41,Rainy
SENSOR_0036,2025-12-12 10:00:00,,Hot
SENSOR_0040,2025-12-22 15:00:00,51.35,Cloudy
SENSOR_0007,2026-01-08 13:00:00,26.65,Hot
SENSOR_0037,2025-12-09 23:00:00,89.77,Cold
SENSOR_0022,2025-12-17 07:00:00,62.7,Hot
SENSOR_0002,2025-12-18 05:00:00,101.67,Cloudy
SENSOR_0035,2026-01-01 05:00:00,13.7,Cloudy
SENSOR_0047,2025-12-27 23:00:00,419.26,Rainy
SENSOR_0038,2026-01-05 14:00:00,42.9,Sunny
SENSOR_0043,2025-12-26 07:00:00,44.7,Cloudy
SENSOR_0034,2025-12-26 22:00:00,29.34,Rainy
SENSOR_0015,2026-01-08 06:00:00,39.36,Sunny
SENSOR_0012,2025-12-11 03:00:00,28.21,Rainy
SENSOR_0007,2025-12-31 02:00:00,24.36,Sunny
SENSOR_0023,2025-12-25 02:00:00,44.19,Hot
SENSOR_0032,2025-12-22 23:00:00,,Sunny
SENSOR_0008,2026-01-05 14:00:00,33.66,Cold
SENSOR_0016,2025-12-16 14:00:00,119.08,Hot
SENSOR_0005,2026-01-04 22:00:00,79.82,Rainy
SENSOR_0003,2025-12-15 19:00:00,65.25,Rainy
SENSOR_0049,2025-12-13 13:00:00,20.54,Hot
SENSOR_0023,2026-01-08 16:00:00,56.06,Cold
SENSOR_0049,2026-01-08 04:00:00,290.65,Cold
SENSOR_0031,2026-01-03 14:00:00,41.92,Rainy
SENSOR_0037,2025-12-26 11:00:00,0.49,Hot
SENSOR_0039,2025-12-26 13:00:00,261.02,Rainy
SENSOR_0046,2025-12-21 01:00:00,106.9,Hot
SENSOR_0002,2026-01-07 16:00:00,100.88,Rainy
SENSOR_0039,2025-12-17 08:00:00,423.28,Cold
SENSOR_0004,2025-12-17 23:00:00,63.82,Sunny
SENSOR_0031,2026-01-07 03:00:00,10.767097263838789,Cloudy
SENSOR_0034,2026-01-06 18:00:00,27.23,Cold
SENSOR_0032,2025-12-16 15:00:00,405.46,Sunny
SENSOR_0037,2026-01-06 13:00:00,27.29,Sunny
SENSOR_0050,2025-12-30 21:00:00,78.98,Rainy
SENSOR_0024,2025-12-29 07:00:00,16.48,Rainy
SENSOR_0013,2025-12-27 10:00:00,83.27,Hot
SENSOR_0009,2025-12-14 19:00:00,54.63,Sunny
SENSOR_0038,2025-12-27 09:00:00,113.08,Cloudy
SENSOR_0045,2025-12-11 12:00:00,33.66,Rainy
SENSOR_0029,2026-01-05 08:00:00,88.01,Rainy
SENSOR_0039,2025-12-14 20:00:00,73.26,Rainy
SENSOR_0050,2026-01-01 22:00:00,84.95,Hot
SENSOR_0003,2025-12-23 06:00:00,31.15,Rainy
SENSOR_0015,2026-01-08 08:00:00,19.5,Hot
SENSOR_0034,2025-12-14 20:00:00,99.8,Rainy
SENSOR_0001,2025-12-23 20:00:00,17.6,Sunny
SENSOR_0019,2025-12-31 14:00:00,19.91,Cloudy
SENSOR_0003,2025-12-26 22:00:00,481.48,Hot
SENSOR_0013,2025-12-25 18:00:00,31.96,Rainy
SENSOR_0005,2025-12-13 21:00:00,10.32,Sunny
SENSOR_0015,2025-12-11 18:00:00,2.61,Sunny
SENSOR_0015,2025-12-09 20:00:00,446.2,Cold
SENSOR_0010,2026-01-03 22:00:00,21.71,Cloudy
SENSOR_0050,2025-12-14 13:00:00,0.43,Sunny
SENSOR_0001,2025-12-22 21:00:00,425.6,Cloudy
SENSOR_0043,2025-12-26 02:00:00,61.7,Sunny
SENSOR_0009,2026-01-02 17:00:00,137.32518401399386,Rainy
SENSOR_0038,2025-12-28 14:00:00,117.48,Sunny
SENSOR_0029,2025-12-31 14:00:00,37.36,Rainy
SENSOR_0037,2026-01-02 16:00:00,113.95,Rainy
SENSOR_0005,2025-12-23 10:00:00,176.2,Sunny
SENSOR_0040,2025-12-16 00:00:00,,Sunny
SENSOR_0026,2026-01-06 01:00:00,34.25,Hot
SENSOR_0013,2026-01-05 15:00:00,232.68,Sunny
SENSOR_0036,2025-12-24 14:00:00,100.27,Rainy
SENSOR_0034,2025-12-18 17:00:00,23.82,Rainy
SENSOR_0008,2026-01-04 01:00:00,15.99,Sunny
SENSOR_0005,2025-12-16 04:00:00,18.81,Cold
SENSOR_0014,2025-12-27 19:00:00,42.15,Rainy
SENSOR_0038,2025-12-28 15:00:00,50.5,Rainy
SENSOR_0017,2025-12-14 15:00:00,73.6,Sunny
SENSOR_0006,2025-12-25 15:00:00,99.72,Sunny
SENSOR_0012,2025-12-31 04:00:00,188.04,Rainy
SENSOR_0005,2025-12-16 10:00:00,114.39,Rainy
SENSOR_0030,2025-12-27 08:00:00,14.05,Cloudy
SENSOR_0038,2025-12-15 19:00:00,43.05,Hot
SENSOR_0050,2025-12-12 06:00:00,294.16,Sunny
SENSOR_0029,2025-12-25 19:00:00,31.39,Hot
SENSOR_0010,2026-01-08 06:00:00,63.16,Sunny
SENSOR_0050,2026-01-05 08:00:00,30.78,Rainy
SENSOR_0005,2026-01-05 14:00:00,70.1,Rainy
SENSOR_0014,2025-12-19 23:00:00,8.57,Cloudy
SENSOR_0005,2025-12-28 03:00:00,121.73388822079423,Rainy
SENSOR_0049,2025-12-31 07:00:00,9.36,Cloudy
SENSOR_0025,2025-12-29 15:00:00,57.55,Hot
SENSOR_0030,2026-01-04 16:00:00,111.22,Rainy
SENSOR_0027,2026-01-04 22:00:00,18.19,Rainy
SENSOR_0044,2025-12-16 03:00:00,48.71,Hot
SENSOR_0020,2025-12-23 04:00:00,37.32,Sunny
SENSOR_0048,2025-12-14 04:00:00,34.07,Sunny
SENSOR_0013,2025-12-17 07:00:00,111.83,Sunny
SENSOR_0049,2025-12-16 09:00:00,213.2,Cold
SENSOR_0019,2026-01-01 04:00:00,93.72,Rainy
SENSOR_0044,2025-12-27 09:00:00,80.05,Hot
SENSOR_0019,2025-12-12 02:00:00,119.67,Cloudy
SENSOR_0044,2025-12-23 15:00:00,80.83,Cold
SENSOR_0039,2026-01-07 19:00:00,102.65,Cold
SENSOR_0013,2026-01-06 06:00:00,44.36,Sunny
SENSOR_0012,2025-12-26 01:00:00,273.6,Rainy
SENSOR_0042,2026-01-07 18:00:00,397.0,Sunny
SENSOR_0032,2025-12-27 07:00:00,80.4,Hot
SENSOR_0035,2025-12-18 09:00:00,34.66,Rainy
SENSOR_0037,2025-12-23 17:00:00,309.02,Rainy
SENSOR_0009,2025-12-14 10:00:00,52.62,Hot
SENSOR_0046,2026-01-07 02:00:00,90.42,Sunny
SENSOR_0004,2025-12-26 20:00:00,302.61,Cloudy
SENSOR_0010,2025-12-31 22:00:00,24.66,Cold
SENSOR_0048,2025-12-15 18:00:00,11.5,Cold
SENSOR_0003,2025-12-15 01:00:00,50.69,Cold
SENSOR_0023,2026-01-04 12:00:00,8.06,Rainy
SENSOR_0017,2025-12-13 15:00:00,111.63,Hot
SENSOR_0048,2025-12-28 15:00:00,90.323463773017,Cold
SENSOR_0011,2025-12-15 22:00:00,397.88,Sunny
SENSOR_0032,2025-12-18 18:00:00,47.75,Sunny
SENSOR_0006,2025-12-18 05:00:00,72.41,Cloudy
SENSOR_0006,2025-12-24 22:00:00,19.96,Rainy
SENSOR_0045,2025-12-14 16:00:00,62.24,Rainy
SENSOR_0013,2025-12-10 20:00:00,13.33,Sunny
SENSOR_0016,2025-12-24 10:00:00,20.37,Rainy
SENSOR_0005,2025-12-12 15:00:00,25.06,Hot
SENSOR_0036,2025-12-20 16:00:00,34.34,Cold
SENSOR_0039,2026-01-04 13:00:00,3.89,Sunny
SENSOR_0036,2025-12-26 17:00:00,76.97586966564695,Cloudy
SENSOR_0011,2025-12-17 02:00:00,315.84,Sunny
SENSOR_0001,2026-01-05 20:00:00,20.27,Hot
SENSOR_0044,2025-12-26 16:00:00,98.29,Hot
SENSOR_0017,2025-12-26 16:00:00,22.91,Hot
SENSOR_0048,2025-12-16 08:00:00,16.74,Cold
SENSOR_0013,2025-12-27 00:00:00,20.37,Cloudy
SENSOR_0029,2026-01-02 16:00:00,,Cloudy
SENSOR_0026,2025-12-19 00:00:00,21.62,Sunny
SENSOR_0005,2026-01-06 19:00:00,,Cold
SENSOR_0042,2025-12-10 22:00:00,25.69,Hot
SENSOR_0035,2026-01-06 10:00:00,321.13,Hot
SENSOR_0044,2025-12-26 22:00:00,60.467161248184986,Cloudy
SENSOR_0020,2026-01-08 14:00:00,284.21,Hot
SENSOR_0021,2025-12-10 19:00:00,78.65,Rainy
SENSOR_0035,2025-12-11 09:00:00,43.96,Hot
SENSOR_0011,2026-01-04 17:00:00,69.07,Hot
SENSOR_0038,2026-01-01 11:00:00,28.68,Hot
SENSOR_0030,2025-12-31 04:00:00,33.5,Cold
SENSOR_0031,2026-01-03 01:00:00,77.29780330065316,Rainy
SENSOR_0020,2025-12-14 22:00:00,235.33,Hot
SENSOR_0016,2025-12-14 13:00:00,1.23,Cloudy
SENSOR_0014,2025-12-18 02:00:00,197.24,Hot
SENSOR_0007,2025-12-13 21:00:00,50.98,Cold
SENSOR_0004,2025-12-17 04:00:00,0.74,Rainy
SENSOR_0028,2025-12-31 19:00:00,117.06,Cloudy
SENSOR_0041,2026-01-06 22:00:00,67.28,Cold
SENSOR_0044,2026-01-01 22:00:00,101.04,Sunny
SENSOR_0033,2026-01-08 09:00:00,81.26,Rainy
SENSOR_0004,2025-12-27 01:00:00,26.35,Cold
SENSOR_0003,2026-01-04 05:00:00,416.67,Cloudy
SENSOR_0018,2025-12-25 22:00:00,21.95,Rainy
SENSOR_0005,2026-01-08 10:00:00,116.57,Cloudy
SENSOR_0047,2025-12-27 18:00:00,69.22,Cloudy
SENSOR_0007,2025-12-21 04:00:00,2.41,Hot
SENSOR_0018,2025-12-31 10:00:00,24.42,Cloudy
SENSOR_0006,2025-12-20 18:00:00,471.17,Rainy
SENSOR_0036,2025-12-13 00:00:00,83.24,Cold
SENSOR_0039,2026-01-06 04:00:00,431.35,Hot
SENSOR_0048,2025-12-10 18:00:00,54.69,Hot
SENSOR_0035,2025-12-26 00:00:00,72.06,Hot
SENSOR_0047,2026-01-07 11:00:00,459.19,Cloudy
SENSOR_0014,2025-12-18 17:00:00,13.34,Cold
SENSOR_0040,2025-12-18 19:00:00,84.3,Rainy
SENSOR_0014,2025-12-17 11:00:00,4.36,Rainy
SENSOR_0001,2025-12-21 23:00:00,261.93,Hot
SENSOR_0014,2025-12-26 12:00:00,47.84,Rainy
SENSOR_0005,2026-01-05 06:00:00,356.52,Cloudy
SENSOR_0032,2025-12-20 03:00:00,82.24,Rainy
SENSOR_0028,2026-01-06 13:00:00,101.71,Sunny
SENSOR_0029,2025-12-23 04:00:00,93.95,Cloudy
SENSOR_0034,2025-12-27 23:00:00,31.15,Cold
SENSOR_0017,2026-01-07 07:00:00,84.08,Hot
SENSOR_0047,2025-12-17 19:00:00,403.42,Cold
SENSOR_0028,2025-12-12 22:00:00,1.75,Hot
SENSOR_0006,2025-12-16 20:00:00,108.71,Hot
SENSOR_0038,2025-12-30 05:00:00,91.83,Sunny
SENSOR_0013,2025-12-24 15:00:00,,Rainy
SENSOR_0032,2025-12-19 00:00:00,79.82,Rainy
SENSOR_0016,2025-12-20 00:00:00,14.73,Cloudy
SENSOR_0001,2026-01-08 07:00:00,41.82,Cloudy
SENSOR_0027,2025-12-24 07:00:00,19.72,Rainy
SENSOR_0029,2025-12-21 12:00:00,174.42,Rainy
SENSOR_0019,2026-01-01 18:00:00,35.1,Sunny
SENSOR_0031,2026-01-04 14:00:00,385.92,Rainy
SENSOR_0009,2025-12-20 13:00:00,1.04,Rainy
SENSOR_0039,2026-01-03 09:00:00,36.11,Rainy
SENSOR_0015,2025-12-23 11:00:00,110.41,Cold
SENSOR_0049,2025-12-16 04:00:00,19.35,Cold
SENSOR_0039,2026-01-08 13:00:00,113.96,Rainy
SENSOR_0037,2026-01-03 14:00:00,77.81,Cloudy
SENSOR_0012,2025-12-25 07:00:00,30.36,Rainy
SENSOR_0034,2025-12-31 19:00:00,41.46,Cold
SENSOR_0039,2025-12-17 22:00:00,162.48,Cold
SENSOR_0044,2026-01-06 09:00:00,130.45,Cold
SENSOR_0028,2025-12-27 03:00:00,44.37,Sunny
SENSOR_0040,2025-12-22 20:00:00,497.19,Hot
SENSOR_0045,2025-12-28 19:00:00,247.01,Sunny
SENSOR_0016,2026-01-04 20:00:00,35.83,Hot
SENSOR_0029,2025-12-11 14:00:00,241.34,Hot
SENSOR_0039,2025-12-30 01:00:00,17.0,Hot
SENSOR_0047,2026-01-03 02:00:00,12.67,Sunny
SENSOR_0005,2025-12-23 13:00:00,20.34,Cloudy
SENSOR_0008,2026-01-06 16:00:00,32.03,Rainy
SENSOR_0009,2025-12-20 05:00:00,89.42,Sunny
SENSOR_0003,2025-12-13 20:00:00,69.21426443349512,Cold
SENSOR_0044,2025-12-28 10:00:00,13.64,Sunny
SENSOR_0029,2025-12-24 22:00:00,119.4,Rainy
SENSOR_0021,2025-12-29 20:00:00,73.38,Sunny
SENSOR_0008,2025-12-27 20:00:00,40.67,Hot
SENSOR_0029,2025-12-25 23:00:00,194.23,Cold
SENSOR_0027,2025-12-10 18:00:00,12.18,Cold
SENSOR_0046,2026-01-02 21:00:00,,Sunny
SENSOR_0017,2025-12-24 07:00:00,111.19,Sunny
SENSOR_0040,2025-12-29 20:00:00,81.45,Hot
SENSOR_0001,2025-12-30 20:00:00,332.7,Sunny
SENSOR_0034,2026-01-07 23:00:00,118.13,Rainy
SENSOR_0015,2026-01-07 19:00:00,0.95,Sunny
SENSOR_0024,2026-01-01 21:00:00,50.53,Cold
SENSOR_0011,2025-12-14 06:00:00,51.22,Cloudy
SENSOR_0029,2025-12-17 22:00:00,71.27,Cold
SENSOR_0042,2026-01-08 08:00:00,296.7,Cloudy
SENSOR_0041,2025-12-16 06:00:00,18.87,Hot
SENSOR_0046,2026-01-06 00:00:00,73.08,Sunny
SENSOR_0041,2025-12-10 22:00:00,14.24,Rainy
SENSOR_0029,2026-01-03 07:00:00,380.04,Rainy
SENSOR_0015,2026-01-07 14:00:00,,Hot
SENSOR_0021,2025-12-21 18:00:00,16.12,Cloudy
SENSOR_0003,2025-12-10 17:00:00,74.64,Sunny
SENSOR_0028,2025-12-17 14:00:00,40.59,Rainy
SENSOR_0018,2025-12-21 17:00:00,30.07,Sunny
SENSOR_0012,2026-01-01 16:00:00,71.78,Rainy
SENSOR_0041,2025-12-13 12:00:00,39.71,Cold
SENSOR_0042,2025-12-19 11:00:00,190.57,Hot
SENSOR_0033,2026-01-06 02:00:00,65.05,Sunny
SENSOR_0002,2026-01-01 13:00:00,88.6,Cloudy
SENSOR_0033,2026-01-05 14:00:00,38.82,Rainy
SENSOR_0027,2026-01-01 03:00:00,84.45,Cloudy
SENSOR_0008,2026-01-06 06:00:00,440.03,Cloudy
SENSOR_0016,2025-12-18 02:00:00,20.08,Cold
SENSOR_0020,2025-12-21 16:00:00,443.37,Rainy
SENSOR_0011,2025-12-13 17:00:00,44.34,Cloudy
SENSOR_0018,2026-01-02 06:00:00,0.35,Rainy
SENSOR_0020,2025-12-11 23:00:00,17.6,Sunny
SENSOR_0034,2026-01-08 11:00:00,89.24,Cold
SENSOR_0003,2025-12-13 17:00:00,63.22,Cloudy
SENSOR_0044,2026-01-02 08:00:00,292.17,Rainy
SENSOR_0017,2025-12-18 12:00:00,3.97,Cold
SENSOR_0009,2025-12-28 22:00:00,100.29,Cold
SENSOR_0017,2025-12-26 02:00:00,254.21,Cloudy
SENSOR_0006,2025-12-22 20:00:00,1.78,Rainy
SENSOR_0017,2025-12-27 12:00:00,6.38,Cold
SENSOR_0039,2025-12-24 04:00:00,116.54,Cloudy
SENSOR_0049,2025-12-31 22:00:00,13.97,Sunny
SENSOR_0039,2026-01-05 13:00:00,68.4,Cold
SENSOR_0028,2026-01-01 21:00:00,37.82,Sunny
SENSOR_0032,2025-12-30 10:00:00,32.32,Sunny
SENSOR_0044,2025-12-29 10:00:00,29.8,Cloudy
SENSOR_0027,2025-12-28 23:00:00,270.6,Sunny
SENSOR_0049,2025-12-12 06:00:00,359.47,Cloudy
SENSOR_0006,2025-12-19 18:00:00,298.65,Rainy
SENSOR_0037,2025-12-31 08:00:00,10.81,Sunny
SENSOR_0028,2025-12-15 21:00:00,419.27,Sunny
SENSOR_0002,2025-12-23 04:00:00,26.69,Rainy
SENSOR_0036,2025-12-24 20:00:00,16.56,Hot
SENSOR_0028,2026-01-04 20:00:00,79.77,Sunny
SENSOR_0047,2025-12-22 06:00:00,254.17,Cold
SENSOR_0032,2025-12-28 22:00:00,8.64,Cold
SENSOR_0026,2026-01-01 18:00:00,24.98,Cold
SENSOR_0036,2025-12-11 21:00:00,0.11,Cold
SENSOR_0026,2025-12-12 07:00:00,,Sunny
SENSOR_0047,2026-01-06 06:00:00,236.43,Cloudy
SENSOR_0023,2026-01-03 04:00:00,89.8,Cloudy
SENSOR_0007,2025-12-17 04:00:00,31.42,Rainy
SENSOR_0003,2025-12-21 22:00:00,18.99,Rainy
SENSOR_0026,2025-12-17 15:00:00,63.05,Cloudy
SENSOR_0049,2025-12-16 18:00:00,84.41,Sunny
SENSOR_0034,2025-12-25 10:00:00,110.22,Rainy
SENSOR_0013,2025-12-11 03:00:00,36.46,Hot
SENSOR_0048,2026-01-03 20:00:00,41.7,Sunny
SENSOR_0004,2026-01-02 01:00:00,97.1,Cloudy
SENSOR_0028,2026-01-06 16:00:00,78.65,Cold
SENSOR_0048,2025-12-22 17:00:00,14.6,Rainy
SENSOR_0001,2025-12-26 19:00:00,67.36,Hot
SENSOR_0031,2025-12-19 15:00:00,46.99,Rainy
SENSOR_0018,2025-12-15 13:00:00,22.32,Rainy
SENSOR_0028,2025-12-13 19:00:00,3.01,Rainy
SENSOR_0003,2025-12-16 15:00:00,58.1,Hot
SENSOR_0017,2025-12-30 09:00:00,,Sunny
SENSOR_0047,2025-12-25 04:00:00,36.86,Rainy
SENSOR_0040,2025-12-31 12:00:00,365.21,Cold
SENSOR_0040,2025-12-23 13:00:00,82.5,Rainy
SENSOR_0004,2025-12-25 05:00:00,28.71,Rainy
SENSOR_0009,2025-12-29 14:00:00,29.68,Sunny
SENSOR_0013,2025-12-30 06:00:00,350.88,Sunny
SENSOR_0023,2025-12-17 22:00:00,277.32,Rainy
SENSOR_0030,2025-12-25 21:00:00,45.371242453591286,Cold
SENSOR_0004,2025-12-13 12:00:00,41.246717729993215,Rainy
SENSOR_0004,2025-12-24 19:00:00,104.02,Sunny
SENSOR_0011,2025-12-26 16:00:00,114.92,Cold
SENSOR_0020,2025-12-10 04:00:00,25.0080356471736,Hot
SENSOR_0013,2025-12-17 15:00:00,102.01,Sunny
SENSOR_0046,2025-12-12 18:00:00,33.19,Sunny
SENSOR_0046,2025-12-14 06:00:00,105.78,Hot
SENSOR_0024,2025-12-12 05:00:00,5.17,Cold
SENSOR_0046,2025-12-31 09:00:00,13.0,Cloudy
SENSOR_0049,2025-12-29 18:00:00,76.61,Sunny
SENSOR_0043,2026-01-07 15:00:00,40.09,Hot
SENSOR_0028,2025-12-20 21:00:00,47.63,Hot
SENSOR_0027,2025-12-25 14:00:00,70.44,Sunny
SENSOR_0001,2026-01-04 17:00:00,139.24,Rainy
SENSOR_0009,2025-12-19 21:00:00,119.4,Hot
SENSOR_0026,2025-12-24 10:00:00,1.61,Sunny
SENSOR_0016,2026-01-06 05:00:00,42.21,Cloudy
SENSOR_0002,2026-01-02 22:00:00,196.61,Sunny
SENSOR_0009,2026-01-01 02:00:00,274.75,Rainy
SENSOR_0013,2025-12-12 23:00:00,71.92,Rainy
SENSOR_0038,2025-12-20 20:00:00,4.11,Cloudy
SENSOR_0033,2025-12-21 01:00:00,34.27,Rainy
SENSOR_0008,2025-12-28 15:00:00,26.19,Rainy
SENSOR_0017,2026-01-03 22:00:00,58.67,Hot
SENSOR_0030,2025-12-30 07:00:00,32.19,Cloudy
SENSOR_0007,2026-01-02 08:00:00,273.02,Cold
SENSOR_0025,2025-12-12 19:00:00,83.51,Hot
SENSOR_0016,2025-12-27 19:00:00,65.43,Cold
SENSOR_0023,2025-12-19 12:00:00,43.31,Cold
SENSOR_0005,2025-12-19 09:00:00,9.28,Sunny
SENSOR_0047,2025-12-17 02:00:00,24.83,Cloudy
SENSOR_0046,2025-12-12 22:00:00,80.23,Sunny
SENSOR_0020,2025-12-30 09:00:00,29.35,Cold
SENSOR_0048,2025-12-31 19:00:00,63.95,Hot
SENSOR_0020,2025-12-24 08:00:00,288.36,Sunny
SENSOR_0040,2025-12-28 20:00:00,127.2643120451074,Hot
SENSOR_0035,2025-12-20 03:00:00,19.24,Sunny
SENSOR_0007,2026-01-07 13:00:00,37.29,Rainy
SENSOR_0049,2025-12-29 14:00:00,10.86,Cloudy
SENSOR_0031,2025-12-20 09:00:00,92.9,Cloudy
SENSOR_0029,2026-01-02 12:00:00,40.67,Cloudy
SENSOR_0031,2025-12-26 19:00:00,278.94796289600697,Rainy
SENSOR_0050,2026-01-02 18:00:00,10.99,Cloudy
SENSOR_0036,2025-12-23 13:00:00,107.31,Hot
